"USER_ID","CHANNEL_NUM","START_TIME","DURATION"
"38392281","913359",20210822 01:15:00,782
"31564581","913359",20210822 01:15:00,900
"34745581","913359",20210822 01:15:00,900
"30101181","913359",20210822 01:30:00,900
"36151181","913359",20210822 01:30:00,900
"38392281","913359",20210822 01:30:00,900
"30197381","913359",20210822 01:30:00,489
"31564581","913359",20210822 01:30:00,900
"34745581","913359",20210822 01:30:00,900
"34450681","913359",20210822 01:30:00,819
"35347681","913359",20210822 01:30:00,900
"30101181","913359",20210822 01:45:00,900
"36151181","913359",20210822 01:45:00,900
"33399281","913359",20210822 01:45:00,889
"38392281","913359",20210822 01:45:00,900
"30197381","913359",20210822 01:45:00,900
"31564581","913359",20210822 01:45:00,900
"34745581","913359",20210822 01:45:00,900
"34450681","913359",20210822 01:45:00,900
"35347681","913359",20210822 01:45:00,900
"30101181","913359",20210822 02:00:00,900
"36151181","913359",20210822 02:00:00,900
"33399281","913359",20210822 02:00:00,900
"38392281","913359",20210822 02:00:00,900
"30197381","913359",20210822 02:00:00,900
"31207581","913359",20210822 02:00:00,900
"34745581","913359",20210822 02:00:00,900
"34450681","913359",20210822 02:00:00,900
"35347681","913359",20210822 02:00:00,731
"30101181","913359",20210822 02:15:00,710
"36151181","913359",20210822 02:15:00,900
"33399281","913359",20210822 02:15:00,900
"34658281","913359",20210822 02:15:00,592
"38392281","913359",20210822 02:15:00,900
"30197381","913359",20210822 02:15:00,900
"31207581","913359",20210822 02:15:00,900
"34745581","913359",20210822 02:15:00,900
"34450681","913359",20210822 02:15:00,900
"36151181","913359",20210822 02:30:00,900
"33399281","913359",20210822 02:30:00,900
"34658281","913359",20210822 02:30:00,900
"38392281","913359",20210822 02:30:00,900
"38588281","913359",20210822 02:30:00,864
"30197381","913359",20210822 02:30:00,900
"31207581","913359",20210822 02:30:00,900
"34745581","913359",20210822 02:30:00,900
"34450681","913359",20210822 02:30:00,900
"36151181","913359",20210822 02:45:00,900
"33399281","913359",20210822 02:45:00,900
"34658281","913359",20210822 02:45:00,900
"38392281","913359",20210822 02:45:00,900
"38588281","913359",20210822 02:45:00,900
"30197381","913359",20210822 02:45:00,900
"31207581","913359",20210822 02:45:00,900
"34745581","913359",20210822 02:45:00,900
"34450681","913359",20210822 02:45:00,900
"36151181","913359",20210822 03:00:00,900
"33399281","913359",20210822 03:00:00,900
"34658281","913359",20210822 03:00:00,900
"38392281","913359",20210822 03:00:00,900
"38588281","913359",20210822 03:00:00,900
"30197381","913359",20210822 03:00:00,900
"31207581","913359",20210822 03:00:00,900
"34745581","913359",20210822 03:00:00,900
"34450681","913359",20210822 03:00:00,900
"36151181","913359",20210822 03:15:00,900
"33399281","913359",20210822 03:15:00,900
"34658281","913359",20210822 03:15:00,900
"38392281","913359",20210822 03:15:00,900
"38588281","913359",20210822 03:15:00,900
"30197381","913359",20210822 03:15:00,900
"31207581","913359",20210822 03:15:00,900
"34745581","913359",20210822 03:15:00,900
"34450681","913359",20210822 03:15:00,749
"36151181","913359",20210822 03:30:00,900
"33399281","913359",20210822 03:30:00,900
"33891281","913359",20210822 03:30:00,719
"34658281","913359",20210822 03:30:00,900
"38392281","913359",20210822 03:30:00,900
"38588281","913359",20210822 03:30:00,900
"30197381","913359",20210822 03:30:00,855
"33870481","913359",20210822 03:30:00,588
"37612481","913359",20210822 03:30:00,786
"38429481","913359",20210822 03:30:00,762
"31207581","913359",20210822 03:30:00,900
"34745581","913359",20210822 03:30:00,900
"34450681","913359",20210822 03:30:00,900
"36151181","913359",20210822 03:45:00,900
"33399281","913359",20210822 03:45:00,900
"34658281","913359",20210822 03:45:00,900
"38392281","913359",20210822 03:45:00,900
"38588281","913359",20210822 03:45:00,900
"33870481","913359",20210822 03:45:00,900
"36296481","913359",20210822 03:45:00,797
"37612481","913359",20210822 03:45:00,900
"31207581","913359",20210822 03:45:00,900
"34745581","913359",20210822 03:45:00,900
"36151181","913359",20210822 04:00:00,900
"33399281","913359",20210822 04:00:00,900
"34658281","913359",20210822 04:00:00,900
"38392281","913359",20210822 04:00:00,900
"38588281","913359",20210822 04:00:00,900
"33870481","913359",20210822 04:00:00,900
"33899481","913359",20210822 04:00:00,509
"36296481","913359",20210822 04:00:00,874
"37612481","913359",20210822 04:00:00,900
"31207581","913359",20210822 04:00:00,900
"34654581","913359",20210822 04:00:00,900
"34745581","913359",20210822 04:00:00,900
"36010581","913359",20210822 04:00:00,824
"34155681","913359",20210822 04:00:00,624
"38007681","913359",20210822 04:00:00,729
"36151181","913359",20210822 04:15:00,900
"33399281","913359",20210822 04:15:00,900
"34658281","913359",20210822 04:15:00,900
"38392281","913359",20210822 04:15:00,900
"38588281","913359",20210822 04:15:00,900
"33870481","913359",20210822 04:15:00,900
"33899481","913359",20210822 04:15:00,900
"37612481","913359",20210822 04:15:00,900
"31207581","913359",20210822 04:15:00,900
"34654581","913359",20210822 04:15:00,900
"34678581","913359",20210822 04:15:00,900
"34745581","913359",20210822 04:15:00,900
"36010581","913359",20210822 04:15:00,900
"34155681","913359",20210822 04:15:00,900
"38007681","913359",20210822 04:15:00,900
"36151181","913359",20210822 04:30:00,900
"33399281","913359",20210822 04:30:00,900
"34658281","913359",20210822 04:30:00,900
"38392281","913359",20210822 04:30:00,900
"38588281","913359",20210822 04:30:00,900
"33870481","913359",20210822 04:30:00,900
"33899481","913359",20210822 04:30:00,900
"37612481","913359",20210822 04:30:00,900
"31207581","913359",20210822 04:30:00,900
"34654581","913359",20210822 04:30:00,900
"34745581","913359",20210822 04:30:00,900
"36010581","913359",20210822 04:30:00,900
"34155681","913359",20210822 04:30:00,900
"38007681","913359",20210822 04:30:00,900
"36151181","913359",20210822 04:45:00,900
"33399281","913359",20210822 04:45:00,900
"34658281","913359",20210822 04:45:00,900
"38392281","913359",20210822 04:45:00,900
"38588281","913359",20210822 04:45:00,900
"38956381","913359",20210822 04:45:00,900
"33870481","913359",20210822 04:45:00,900
"33899481","913359",20210822 04:45:00,900
"37612481","913359",20210822 04:45:00,900
"31207581","913359",20210822 04:45:00,900
"34654581","913359",20210822 04:45:00,900
"34745581","913359",20210822 04:45:00,900
"36010581","913359",20210822 04:45:00,900
"37028581","913359",20210822 04:45:00,590
"34155681","913359",20210822 04:45:00,900
"38007681","913359",20210822 04:45:00,900
"36151181","913359",20210822 05:00:00,900
"33399281","913359",20210822 05:00:00,900
"34658281","913359",20210822 05:00:00,900
"38392281","913359",20210822 05:00:00,900
"38588281","913359",20210822 05:00:00,780
"38956381","913359",20210822 05:00:00,900
"33870481","913359",20210822 05:00:00,900
"33899481","913359",20210822 05:00:00,900
"37612481","913359",20210822 05:00:00,900
"31207581","913359",20210822 05:00:00,900
"34654581","913359",20210822 05:00:00,900
"34745581","913359",20210822 05:00:00,900
"36010581","913359",20210822 05:00:00,900
"37028581","913359",20210822 05:00:00,900
"34155681","913359",20210822 05:00:00,900
"38007681","913359",20210822 05:00:00,900
"36151181","913359",20210822 05:15:00,881
"33399281","913359",20210822 05:15:00,900
"33928281","913359",20210822 05:15:00,636
"34658281","913359",20210822 05:15:00,900
"36327281","913359",20210822 05:15:00,866
"38392281","913359",20210822 05:15:00,900
"38956381","913359",20210822 05:15:00,900
"33870481","913359",20210822 05:15:00,900
"33899481","913359",20210822 05:15:00,900
"37612481","913359",20210822 05:15:00,900
"31207581","913359",20210822 05:15:00,900
"34654581","913359",20210822 05:15:00,900
"34745581","913359",20210822 05:15:00,900
"36010581","913359",20210822 05:15:00,900
"37028581","913359",20210822 05:15:00,900
"34155681","913359",20210822 05:15:00,900
"38007681","913359",20210822 05:15:00,900
"36151181","913359",20210822 05:30:00,900
"33399281","913359",20210822 05:30:00,900
"33928281","913359",20210822 05:30:00,900
"34658281","913359",20210822 05:30:00,900
"36327281","913359",20210822 05:30:00,900
"38392281","913359",20210822 05:30:00,900
"38956381","913359",20210822 05:30:00,900
"33870481","913359",20210822 05:30:00,900
"33899481","913359",20210822 05:30:00,900
"37612481","913359",20210822 05:30:00,900
"31207581","913359",20210822 05:30:00,900
"34654581","913359",20210822 05:30:00,900
"34745581","913359",20210822 05:30:00,900
"36010581","913359",20210822 05:30:00,900
"37028581","913359",20210822 05:30:00,900
"34155681","913359",20210822 05:30:00,900
"38007681","913359",20210822 05:30:00,900
"36151181","913359",20210822 05:45:00,900
"33399281","913359",20210822 05:45:00,900
"33928281","913359",20210822 05:45:00,900
"34658281","913359",20210822 05:45:00,900
"36327281","913359",20210822 05:45:00,900
"38392281","913359",20210822 05:45:00,900
"38956381","913359",20210822 05:45:00,900
"33870481","913359",20210822 05:45:00,900
"33899481","913359",20210822 05:45:00,900
"37612481","913359",20210822 05:45:00,900
"31207581","913359",20210822 05:45:00,900
"34654581","913359",20210822 05:45:00,900
"34745581","913359",20210822 05:45:00,900
"36010581","913359",20210822 05:45:00,900
"37028581","913359",20210822 05:45:00,900
"34155681","913359",20210822 05:45:00,900
"38007681","913359",20210822 05:45:00,900
"36151181","913359",20210822 06:00:00,900
"33399281","913359",20210822 06:00:00,900
"33928281","913359",20210822 06:00:00,900
"34658281","913359",20210822 06:00:00,900
"36327281","913359",20210822 06:00:00,900
"38392281","913359",20210822 06:00:00,900
"38956381","913359",20210822 06:00:00,900
"33870481","913359",20210822 06:00:00,900
"33899481","913359",20210822 06:00:00,900
"37612481","913359",20210822 06:00:00,900
"31207581","913359",20210822 06:00:00,900
"34654581","913359",20210822 06:00:00,900
"34745581","913359",20210822 06:00:00,900
"36010581","913359",20210822 06:00:00,900
"37028581","913359",20210822 06:00:00,900
"34155681","913359",20210822 06:00:00,900
"38007681","913359",20210822 06:00:00,900
"32377181","913359",20210822 06:15:00,623
"36151181","913359",20210822 06:15:00,900
"33399281","913359",20210822 06:15:00,900
"33928281","913359",20210822 06:15:00,900
"34658281","913359",20210822 06:15:00,900
"36327281","913359",20210822 06:15:00,665
"38392281","913359",20210822 06:15:00,900
"38956381","913359",20210822 06:15:00,900
"33870481","913359",20210822 06:15:00,900
"33899481","913359",20210822 06:15:00,900
"37612481","913359",20210822 06:15:00,900
"31207581","913359",20210822 06:15:00,900
"34654581","913359",20210822 06:15:00,900
"34745581","913359",20210822 06:15:00,900
"36010581","913359",20210822 06:15:00,900
"37028581","913359",20210822 06:15:00,900
"34155681","913359",20210822 06:15:00,900
"38007681","913359",20210822 06:15:00,900
"32377181","913359",20210822 06:30:00,884
"36151181","913359",20210822 06:30:00,900
"33399281","913359",20210822 06:30:00,900
"33928281","913359",20210822 06:30:00,900
"34658281","913359",20210822 06:30:00,900
"38392281","913359",20210822 06:30:00,900
"38956381","913359",20210822 06:30:00,900
"33870481","913359",20210822 06:30:00,900
"33899481","913359",20210822 06:30:00,900
"37612481","913359",20210822 06:30:00,900
"31207581","913359",20210822 06:30:00,900
"34654581","913359",20210822 06:30:00,900
"34745581","913359",20210822 06:30:00,900
"36010581","913359",20210822 06:30:00,900
"37028581","913359",20210822 06:30:00,900
"38293581","913359",20210822 06:30:00,776
"34155681","913359",20210822 06:30:00,900
"38007681","913359",20210822 06:30:00,900
"32377181","913359",20210822 06:45:00,900
"36151181","913359",20210822 06:45:00,900
"33399281","913359",20210822 06:45:00,900
"33928281","913359",20210822 06:45:00,900
"34658281","913359",20210822 06:45:00,900
"38392281","913359",20210822 06:45:00,900
"38956381","913359",20210822 06:45:00,900
"33870481","913359",20210822 06:45:00,900
"33899481","913359",20210822 06:45:00,900
"37612481","913359",20210822 06:45:00,900
"31207581","913359",20210822 06:45:00,900
"34654581","913359",20210822 06:45:00,900
"34745581","913359",20210822 06:45:00,900
"36010581","913359",20210822 06:45:00,900
"37028581","913359",20210822 06:45:00,900
"38293581","913359",20210822 06:45:00,900
"34155681","913359",20210822 06:45:00,900
"38007681","913359",20210822 06:45:00,900
"32377181","913359",20210822 07:00:00,900
"36151181","913359",20210822 07:00:00,900
"38180181","913359",20210822 07:00:00,900
"33399281","913359",20210822 07:00:00,900
"33928281","913359",20210822 07:00:00,900
"34658281","913359",20210822 07:00:00,900
"38392281","913359",20210822 07:00:00,900
"38956381","913359",20210822 07:00:00,900
"33870481","913359",20210822 07:00:00,900
"33899481","913359",20210822 07:00:00,900
"37612481","913359",20210822 07:00:00,900
"31207581","913359",20210822 07:00:00,900
"34654581","913359",20210822 07:00:00,900
"34745581","913359",20210822 07:00:00,900
"36010581","913359",20210822 07:00:00,900
"37028581","913359",20210822 07:00:00,900
"38293581","913359",20210822 07:00:00,900
"34155681","913359",20210822 07:00:00,900
"38007681","913359",20210822 07:00:00,900
"32377181","913359",20210822 07:15:00,900
"36151181","913359",20210822 07:15:00,900
"38180181","913359",20210822 07:15:00,678
"33399281","913359",20210822 07:15:00,900
"33928281","913359",20210822 07:15:00,900
"34658281","913359",20210822 07:15:00,900
"38392281","913359",20210822 07:15:00,900
"38956381","913359",20210822 07:15:00,900
"33870481","913359",20210822 07:15:00,900
"33899481","913359",20210822 07:15:00,900
"37612481","913359",20210822 07:15:00,900
"31207581","913359",20210822 07:15:00,900
"34654581","913359",20210822 07:15:00,900
"34745581","913359",20210822 07:15:00,900
"36010581","913359",20210822 07:15:00,900
"37028581","913359",20210822 07:15:00,900
"38293581","913359",20210822 07:15:00,642
"34155681","913359",20210822 07:15:00,900
"38007681","913359",20210822 07:15:00,900
"32377181","913359",20210822 07:30:00,900
"36151181","913359",20210822 07:30:00,900
"39668181","913359",20210822 07:30:00,605
"33399281","913359",20210822 07:30:00,900
"33928281","913359",20210822 07:30:00,900
"34658281","913359",20210822 07:30:00,900
"38392281","913359",20210822 07:30:00,900
"38956381","913359",20210822 07:30:00,900
"33391481","913359",20210822 07:30:00,900
"33870481","913359",20210822 07:30:00,900
"33899481","913359",20210822 07:30:00,900
"37612481","913359",20210822 07:30:00,900
"31207581","913359",20210822 07:30:00,900
"34654581","913359",20210822 07:30:00,900
"34745581","913359",20210822 07:30:00,900
"36010581","913359",20210822 07:30:00,900
"37028581","913359",20210822 07:30:00,900
"34155681","913359",20210822 07:30:00,900
"38007681","913359",20210822 07:30:00,900
"32377181","913359",20210822 07:45:00,900
"36151181","913359",20210822 07:45:00,900
"39668181","913359",20210822 07:45:00,900
"33399281","913359",20210822 07:45:00,900
"33928281","913359",20210822 07:45:00,900
"34658281","913359",20210822 07:45:00,900
"38392281","913359",20210822 07:45:00,900
"38956381","913359",20210822 07:45:00,900
"33391481","913359",20210822 07:45:00,900
"33870481","913359",20210822 07:45:00,900
"33899481","913359",20210822 07:45:00,900
"37612481","913359",20210822 07:45:00,900
"31207581","913359",20210822 07:45:00,900
"34654581","913359",20210822 07:45:00,900
"34745581","913359",20210822 07:45:00,900
"36010581","913359",20210822 07:45:00,900
"37028581","913359",20210822 07:45:00,900
"34155681","913359",20210822 07:45:00,900
"38007681","913359",20210822 07:45:00,900
"32377181","913359",20210822 08:00:00,900
"36151181","913359",20210822 08:00:00,900
"39668181","913359",20210822 08:00:00,900
"33399281","913359",20210822 08:00:00,900
"33928281","913359",20210822 08:00:00,900
"34658281","913359",20210822 08:00:00,900
"38392281","913359",20210822 08:00:00,900
"38956381","913359",20210822 08:00:00,900
"33391481","913359",20210822 08:00:00,900
"33870481","913359",20210822 08:00:00,900
"33899481","913359",20210822 08:00:00,900
"37612481","913359",20210822 08:00:00,900
"31207581","913359",20210822 08:00:00,900
"32468581","913359",20210822 08:00:00,705
"34654581","913359",20210822 08:00:00,900
"34745581","913359",20210822 08:00:00,900
"36010581","913359",20210822 08:00:00,900
"37028581","913359",20210822 08:00:00,900
"34155681","913359",20210822 08:00:00,777
"34425681","913359",20210822 08:00:00,900
"38007681","913359",20210822 08:00:00,890
"32377181","913359",20210822 08:15:00,900
"36151181","913359",20210822 08:15:00,900
"39668181","913359",20210822 08:15:00,900
"33399281","913359",20210822 08:15:00,900
"33928281","913359",20210822 08:15:00,900
"34658281","913359",20210822 08:15:00,900
"38392281","913359",20210822 08:15:00,900
"31901381","913359",20210822 08:15:00,794
"38956381","913359",20210822 08:15:00,900
"33391481","913359",20210822 08:15:00,900
"33870481","913359",20210822 08:15:00,900
"33899481","913359",20210822 08:15:00,900
"37612481","913359",20210822 08:15:00,900
"31207581","913359",20210822 08:15:00,900
"32468581","913359",20210822 08:15:00,900
"34654581","913359",20210822 08:15:00,900
"34745581","913359",20210822 08:15:00,900
"36010581","913359",20210822 08:15:00,900
"37028581","913359",20210822 08:15:00,900
"34155681","913359",20210822 08:15:00,900
"34425681","913359",20210822 08:15:00,900
"38007681","913359",20210822 08:15:00,900
"30211081","913359",20210822 08:30:00,604
"32377181","913359",20210822 08:30:00,900
"36151181","913359",20210822 08:30:00,900
"39668181","913359",20210822 08:30:00,900
"33399281","913359",20210822 08:30:00,900
"33928281","913359",20210822 08:30:00,900
"34658281","913359",20210822 08:30:00,900
"38392281","913359",20210822 08:30:00,900
"38956381","913359",20210822 08:30:00,733
"33391481","913359",20210822 08:30:00,900
"33870481","913359",20210822 08:30:00,900
"33899481","913359",20210822 08:30:00,900
"37612481","913359",20210822 08:30:00,900
"31207581","913359",20210822 08:30:00,900
"32468581","913359",20210822 08:30:00,900
"34654581","913359",20210822 08:30:00,900
"34745581","913359",20210822 08:30:00,900
"36010581","913359",20210822 08:30:00,900
"37028581","913359",20210822 08:30:00,900
"34155681","913359",20210822 08:30:00,900
"34425681","913359",20210822 08:30:00,900
"38007681","913359",20210822 08:30:00,900
"30211081","913359",20210822 08:45:00,900
"32377181","913359",20210822 08:45:00,900
"36151181","913359",20210822 08:45:00,900
"39668181","913359",20210822 08:45:00,900
"33399281","913359",20210822 08:45:00,900
"33928281","913359",20210822 08:45:00,888
"34658281","913359",20210822 08:45:00,900
"38392281","913359",20210822 08:45:00,900
"30197381","913359",20210822 08:45:00,900
"38956381","913359",20210822 08:45:00,863
"30821481","913359",20210822 08:45:00,624
"33391481","913359",20210822 08:45:00,890
"33870481","913359",20210822 08:45:00,900
"33899481","913359",20210822 08:45:00,900
"37612481","913359",20210822 08:45:00,900
"31207581","913359",20210822 08:45:00,900
"32468581","913359",20210822 08:45:00,900
"32728581","913359",20210822 08:45:00,673
"34654581","913359",20210822 08:45:00,900
"34745581","913359",20210822 08:45:00,886
"36010581","913359",20210822 08:45:00,900
"37028581","913359",20210822 08:45:00,900
"37310581","913359",20210822 08:45:00,900
"34155681","913359",20210822 08:45:00,900
"34425681","913359",20210822 08:45:00,900
"38007681","913359",20210822 08:45:00,900
"30211081","913359",20210822 09:00:00,900
"32377181","913359",20210822 09:00:00,900
"36151181","913359",20210822 09:00:00,900
"38180181","913359",20210822 09:00:00,677
"39668181","913359",20210822 09:00:00,900
"33399281","913359",20210822 09:00:00,900
"33928281","913359",20210822 09:00:00,900
"34547281","913359",20210822 09:00:00,893
"34658281","913359",20210822 09:00:00,900
"38392281","913359",20210822 09:00:00,900
"30197381","913359",20210822 09:00:00,900
"38956381","913359",20210822 09:00:00,900
"38967381","913359",20210822 09:00:00,900
"30821481","913359",20210822 09:00:00,722
"33391481","913359",20210822 09:00:00,900
"33870481","913359",20210822 09:00:00,900
"33899481","913359",20210822 09:00:00,900
"37612481","913359",20210822 09:00:00,900
"31129581","913359",20210822 09:00:00,900
"31207581","913359",20210822 09:00:00,900
"32468581","913359",20210822 09:00:00,900
"34654581","913359",20210822 09:00:00,900
"34745581","913359",20210822 09:00:00,900
"36010581","913359",20210822 09:00:00,900
"37028581","913359",20210822 09:00:00,900
"37310581","913359",20210822 09:00:00,900
"34155681","913359",20210822 09:00:00,900
"34425681","913359",20210822 09:00:00,900
"38007681","913359",20210822 09:00:00,900
"30211081","913359",20210822 09:15:00,900
"32377181","913359",20210822 09:15:00,900
"36151181","913359",20210822 09:15:00,900
"38180181","913359",20210822 09:15:00,888
"39668181","913359",20210822 09:15:00,900
"33399281","913359",20210822 09:15:00,900
"33928281","913359",20210822 09:15:00,900
"34547281","913359",20210822 09:15:00,900
"34658281","913359",20210822 09:15:00,900
"38392281","913359",20210822 09:15:00,893
"30197381","913359",20210822 09:15:00,900
"38956381","913359",20210822 09:15:00,900
"38967381","913359",20210822 09:15:00,900
"33391481","913359",20210822 09:15:00,900
"33899481","913359",20210822 09:15:00,900
"37612481","913359",20210822 09:15:00,900
"31129581","913359",20210822 09:15:00,900
"31207581","913359",20210822 09:15:00,900
"32468581","913359",20210822 09:15:00,900
"34572581","913359",20210822 09:15:00,503
"34654581","913359",20210822 09:15:00,900
"34745581","913359",20210822 09:15:00,900
"36010581","913359",20210822 09:15:00,900
"37028581","913359",20210822 09:15:00,900
"37310581","913359",20210822 09:15:00,900
"34155681","913359",20210822 09:15:00,900
"34425681","913359",20210822 09:15:00,900
"38007681","913359",20210822 09:15:00,900
"30211081","913359",20210822 09:30:00,528
"32377181","913359",20210822 09:30:00,900
"36151181","913359",20210822 09:30:00,900
"38180181","913359",20210822 09:30:00,900
"33399281","913359",20210822 09:30:00,900
"33928281","913359",20210822 09:30:00,900
"34547281","913359",20210822 09:30:00,900
"34658281","913359",20210822 09:30:00,900
"38392281","913359",20210822 09:30:00,900
"30197381","913359",20210822 09:30:00,900
"38956381","913359",20210822 09:30:00,900
"38967381","913359",20210822 09:30:00,900
"33391481","913359",20210822 09:30:00,900
"33899481","913359",20210822 09:30:00,900
"37612481","913359",20210822 09:30:00,900
"31129581","913359",20210822 09:30:00,900
"31207581","913359",20210822 09:30:00,900
"32468581","913359",20210822 09:30:00,900
"34654581","913359",20210822 09:30:00,900
"34745581","913359",20210822 09:30:00,900
"36010581","913359",20210822 09:30:00,900
"37028581","913359",20210822 09:30:00,900
"37310581","913359",20210822 09:30:00,900
"33796681","913359",20210822 09:30:00,900
"34155681","913359",20210822 09:30:00,900
"34425681","913359",20210822 09:30:00,900
"37708681","913359",20210822 09:30:00,887
"38007681","913359",20210822 09:30:00,900
"32377181","913359",20210822 09:45:00,900
"36151181","913359",20210822 09:45:00,900
"38180181","913359",20210822 09:45:00,900
"38663181","913359",20210822 09:45:00,880
"33399281","913359",20210822 09:45:00,900
"33928281","913359",20210822 09:45:00,900
"34547281","913359",20210822 09:45:00,900
"34658281","913359",20210822 09:45:00,900
"35095281","913359",20210822 09:45:00,900
"38392281","913359",20210822 09:45:00,900
"30197381","913359",20210822 09:45:00,900
"38956381","913359",20210822 09:45:00,900
"38967381","913359",20210822 09:45:00,900
"33391481","913359",20210822 09:45:00,900
"33899481","913359",20210822 09:45:00,900
"37612481","913359",20210822 09:45:00,900
"30918581","913359",20210822 09:45:00,551
"31129581","913359",20210822 09:45:00,900
"31207581","913359",20210822 09:45:00,900
"32468581","913359",20210822 09:45:00,900
"34654581","913359",20210822 09:45:00,900
"34745581","913359",20210822 09:45:00,900
"36010581","913359",20210822 09:45:00,900
"37028581","913359",20210822 09:45:00,900
"37310581","913359",20210822 09:45:00,900
"32594681","913359",20210822 09:45:00,572
"33796681","913359",20210822 09:45:00,900
"34155681","913359",20210822 09:45:00,900
"34425681","913359",20210822 09:45:00,900
"37708681","913359",20210822 09:45:00,893
"38007681","913359",20210822 09:45:00,900
"32377181","913359",20210822 10:00:00,900
"36151181","913359",20210822 10:00:00,900
"38180181","913359",20210822 10:00:00,900
"38663181","913359",20210822 10:00:00,900
"33399281","913359",20210822 10:00:00,900
"33928281","913359",20210822 10:00:00,900
"34547281","913359",20210822 10:00:00,900
"34658281","913359",20210822 10:00:00,900
"35095281","913359",20210822 10:00:00,900
"38392281","913359",20210822 10:00:00,900
"30197381","913359",20210822 10:00:00,900
"33750381","913359",20210822 10:00:00,900
"38080381","913359",20210822 10:00:00,550
"38956381","913359",20210822 10:00:00,900
"38967381","913359",20210822 10:00:00,900
"33391481","913359",20210822 10:00:00,900
"33899481","913359",20210822 10:00:00,900
"37612481","913359",20210822 10:00:00,900
"30918581","913359",20210822 10:00:00,900
"31129581","913359",20210822 10:00:00,900
"31207581","913359",20210822 10:00:00,900
"32468581","913359",20210822 10:00:00,900
"34654581","913359",20210822 10:00:00,900
"34745581","913359",20210822 10:00:00,900
"36010581","913359",20210822 10:00:00,900
"37028581","913359",20210822 10:00:00,900
"33796681","913359",20210822 10:00:00,900
"34155681","913359",20210822 10:00:00,900
"34425681","913359",20210822 10:00:00,900
"35347681","913359",20210822 10:00:00,900
"37708681","913359",20210822 10:00:00,879
"38007681","913359",20210822 10:00:00,900
"32377181","913359",20210822 10:15:00,900
"36151181","913359",20210822 10:15:00,900
"38180181","913359",20210822 10:15:00,647
"38663181","913359",20210822 10:15:00,637
"33928281","913359",20210822 10:15:00,900
"34547281","913359",20210822 10:15:00,900
"38392281","913359",20210822 10:15:00,900
"30197381","913359",20210822 10:15:00,900
"33750381","913359",20210822 10:15:00,712
"38956381","913359",20210822 10:15:00,900
"38967381","913359",20210822 10:15:00,697
"33391481","913359",20210822 10:15:00,900
"33899481","913359",20210822 10:15:00,900
"37612481","913359",20210822 10:15:00,900
"37972481","913359",20210822 10:15:00,900
"30918581","913359",20210822 10:15:00,900
"31129581","913359",20210822 10:15:00,900
"31207581","913359",20210822 10:15:00,900
"32468581","913359",20210822 10:15:00,877
"34654581","913359",20210822 10:15:00,900
"34745581","913359",20210822 10:15:00,900
"36010581","913359",20210822 10:15:00,900
"37028581","913359",20210822 10:15:00,900
"33796681","913359",20210822 10:15:00,900
"34155681","913359",20210822 10:15:00,900
"34425681","913359",20210822 10:15:00,900
"35347681","913359",20210822 10:15:00,900
"37708681","913359",20210822 10:15:00,900
"38007681","913359",20210822 10:15:00,900
"36151181","913359",20210822 10:30:00,900
"39858181","913359",20210822 10:30:00,594
"33928281","913359",20210822 10:30:00,900
"34547281","913359",20210822 10:30:00,900
"37258281","913359",20210822 10:30:00,582
"38392281","913359",20210822 10:30:00,900
"30197381","913359",20210822 10:30:00,900
"38956381","913359",20210822 10:30:00,900
"33391481","913359",20210822 10:30:00,900
"33899481","913359",20210822 10:30:00,900
"37612481","913359",20210822 10:30:00,900
"30918581","913359",20210822 10:30:00,489
"31129581","913359",20210822 10:30:00,900
"31207581","913359",20210822 10:30:00,900
"32468581","913359",20210822 10:30:00,900
"34572581","913359",20210822 10:30:00,823
"34654581","913359",20210822 10:30:00,900
"34745581","913359",20210822 10:30:00,900
"36010581","913359",20210822 10:30:00,900
"37028581","913359",20210822 10:30:00,900
"33796681","913359",20210822 10:30:00,900
"34155681","913359",20210822 10:30:00,900
"34425681","913359",20210822 10:30:00,900
"35347681","913359",20210822 10:30:00,900
"37708681","913359",20210822 10:30:00,900
"38007681","913359",20210822 10:30:00,900
"36151181","913359",20210822 10:45:00,900
"39858181","913359",20210822 10:45:00,900
"33928281","913359",20210822 10:45:00,900
"34547281","913359",20210822 10:45:00,900
"37258281","913359",20210822 10:45:00,900
"38392281","913359",20210822 10:45:00,900
"30197381","913359",20210822 10:45:00,900
"38956381","913359",20210822 10:45:00,900
"33391481","913359",20210822 10:45:00,900
"33899481","913359",20210822 10:45:00,900
"37612481","913359",20210822 10:45:00,900
"31129581","913359",20210822 10:45:00,900
"31207581","913359",20210822 10:45:00,900
"34572581","913359",20210822 10:45:00,900
"34654581","913359",20210822 10:45:00,900
"34745581","913359",20210822 10:45:00,900
"36010581","913359",20210822 10:45:00,900
"37028581","913359",20210822 10:45:00,900
"33796681","913359",20210822 10:45:00,900
"34155681","913359",20210822 10:45:00,900
"34425681","913359",20210822 10:45:00,900
"37708681","913359",20210822 10:45:00,900
"38007681","913359",20210822 10:45:00,900
"36151181","913359",20210822 11:00:00,900
"38798181","913359",20210822 11:00:00,626
"39858181","913359",20210822 11:00:00,900
"32844281","913359",20210822 11:00:00,900
"33928281","913359",20210822 11:00:00,900
"34547281","913359",20210822 11:00:00,900
"37258281","913359",20210822 11:00:00,900
"38392281","913359",20210822 11:00:00,900
"30197381","913359",20210822 11:00:00,900
"38956381","913359",20210822 11:00:00,900
